509.00,100001605003978
510.00,100001623653097
511.00,100001656895190
512.00,100001669396459
513.00,100001709956184
514.00,100001716293471
515.00,100001728669721
516.00,100001730990002
517.00,100001736179984
518.00,100001752520447
519.00,100001766372281
520.00,100001767729457
521.00,100001812706412
522.00,100001855419984
523.00,100001867942379
524.00,100001873477272
525.00,100001899148987
526.00,100001900923387
527.00,100001909291646
528.00,100001909344532
529.00,100001973178775
530.00,100001983670995
531.00,100001988414163
532.00,100002027523773
533.00,100002065538898
534.00,100002069960310
535.00,100002101959870
536.00,100002120689491
537.00,100002169227977
538.00,100002225066025
539.00,100002260947586
540.00,100002294058219
541.00,100002308569024
542.00,100002311275691
543.00,100002323350893
544.00,100002332705606
545.00,100002429819053
546.00,100002431754872
547.00,100002446129230
548.00,100002503611152
549.00,100002504921256
550.00,100002521784336
551.00,100002671936462
552.00,100002714410671
553.00,100002748794426
554.00,100002778190450
555.00,100002800994406
556.00,100002816113052
557.00,100002845191537
558.00,100002845697198
559.00,100002964990047
560.00,100003015289859
561.00,100003058668801
562.00,100003082436205
563.00,100003096751742
564.00,100003137205150
565.00,100003146541706
566.00,100003155302859
567.00,100003174499949
568.00,100003190189708
569.00,100003215990355
570.00,100003218121954
571.00,100003225138823
572.00,100003247346453
573.00,100003250145958
574.00,100003255066583
575.00,100003261850304
576.00,100003314813900
577.00,100003478781745
578.00,100003671771174
579.00,100003709827401
580.00,100003732140022
581.00,100003741112464
582.00,100003754660288
583.00,100003761886900
584.00,100003786952988
585.00,100003787271236
586.00,100003907710246
587.00,100003908508386
588.00,100003939247444
589.00,100004008981936
590.00,100004052775963
591.00,100004067803141
592.00,100004183726912
593.00,100004484320630
594.00,100004590942592
595.00,100004594119744
596.00,100004601401026
597.00,100004648303932
598.00,100004708237606
599.00,100004719666162
600.00,100004765953478
601.00,100004769226092
602.00,100004828200060
603.00,100004833272861
604.00,100004873092914
605.00,100004889594730
606.00,100004961731735
607.00,100005029801026
608.00,100005055826352
609.00,100005259373072
610.00,100005267289276
611.00,100005309172053
612.00,100005317726011
613.00,100005321958845
614.00,100005355871490
615.00,100005371176852
616.00,100005428745276
617.00,100005456852985
618.00,100005464788353
619.00,100005515772272
620.00,100005687806272
621.00,100005746038679
622.00,100005860277599
623.00,100005944147215
624.00,100005967495032
625.00,100005974813135
626.00,100005984474756
627.00,100006020523739
628.00,100006032160738
629.00,100006037710762
630.00,100006153168571
631.00,100006170800961
632.00,100006278928026
633.00,100006298981436
634.00,100006309498253
635.00,100006387852285
636.00,100006432628642
637.00,100006485595875
638.00,100006491778113
639.00,100006495322199
640.00,100006544776272
641.00,100006739517189
642.00,100006759516687
643.00,100006792608204
644.00,100006799950232
645.00,100006889862805
646.00,100006939828666
647.00,100006993126950
648.00,100007058708325
649.00,100007097025997
650.00,100007100762584
651.00,100007103835120
652.00,100007108380108
653.00,100007252749617
654.00,100007355706097
655.00,100007753267722
656.00,100007774513042
657.00,100007883524454
658.00,100007895280786
659.00,100007968541962
660.00,100007976380083
661.00,100008193917214
662.00,100008236426228
663.00,100008275577781
664.00,100008330880836
665.00,100008916064676
666.00,100009010254926
667.00,100009201588252
668.00,100009273952091
669.00,100009437126320
670.00,100009877092693
671.00,100009930091220
672.00,100010142974817
673.00,100010319972383
674.00,100010520858381
675.00,100010793768816
676.00,100010897830007
677.00,100010987787317
678.00,100011261795391
679.00,100011388169418
680.00,100011521543237
681.00,100011634693988
682.00,100011850378621
683.00,100013699930223
684.00,100014782691262
685.00,100017563088513
686.00,100021522249946
687.00,100021765225947
688.00,100023151048587
689.00,100023727186725
690.00,100026130760484
691.00,100026601650786
692.00,100027636068568
693.00,100028955649063
694.00,100032405019704
695.00,172134942808868
696.00,343279235771846
697.00,466408700071476
698.00,1.61364839875271E15
699.00,1.7739210160159E15
1.00,227800239
2.00,500931329
3.00,505707714
4.00,506127412
5.00,506659042
6.00,507693497
7.00,528902146
8.00,528988748
9.00,530903361
10.00,531753771
11.00,533112565
12.00,533624105
13.00,534438650
14.00,534509869
15.00,535280718
16.00,536764465
17.00,538859396
18.00,544686844
19.00,547265738
20.00,547478735
21.00,547537801
22.00,552134824
23.00,552584953
24.00,552629556
25.00,552684335
26.00,553247580
27.00,553716838
28.00,555900358
29.00,556597353
30.00,557632835
31.00,558337299
32.00,558946957
33.00,563935808
34.00,566969181
35.00,568149191
36.00,576859801
37.00,580029500
38.00,588834440
39.00,591698562
40.00,594543836
41.00,594683478
42.00,595442803
43.00,604169009
44.00,610158716
45.00,611081168
46.00,612714632
47.00,613989822
48.00,620909437
49.00,622910269
50.00,630709237
51.00,636471705
52.00,636890798
53.00,640137712
54.00,641757390
55.00,648087822
56.00,649758794
57.00,650528887
58.00,657406957
59.00,659626056
60.00,660421745
61.00,662683656
62.00,664316977
63.00,667177130
64.00,671662256
65.00,671816944
66.00,674964700
67.00,675469360
68.00,676423525
69.00,678464550
70.00,684014311
71.00,690791709
72.00,692189339
73.00,700102981
74.00,701216097
75.00,701278045
76.00,701869620
77.00,702372205
78.00,703488811
79.00,704270767
80.00,704886519
81.00,704897849
82.00,705833283
83.00,707463632
84.00,708407341
85.00,709741111
86.00,712170681
87.00,716273273
88.00,719473324
89.00,722849382
90.00,724011524
91.00,724715126
92.00,725612687
93.00,728240845
94.00,728248636
95.00,728248947
96.00,732512821
97.00,739713233
98.00,745393986
99.00,745891078
100.00,747070974
101.00,747119555
102.00,747561472
103.00,750674593
104.00,763213881
105.00,763257891
106.00,763338306
107.00,770986078
108.00,771348881
109.00,774542499
